date,renewable
2018-06-25,30.0
2018-06-26,29.0
2018-06-27,28.0
2018-06-28,26.0
2018-06-29,20.0
2018-06-30,19.0
2018-07-01,15.0
2018-07-02,27.0
2018-07-03,25.0
2018-07-04,21.0
2018-07-05,26.0
2018-07-06,24.0
2018-07-07,12.0
2018-07-08,12.0
2018-07-09,23.0
2018-07-10,23.0
2018-07-11,21.0
2018-07-12,31.0
2018-07-13,25.0
2018-07-14,15.0
2018-07-15,15.0
2018-07-16,26.0
2018-07-17,27.0
2018-07-18,29.0
2018-07-19,29.0
2018-07-20,22.0
2018-07-21,13.0
2018-07-22,20.0
2018-07-23,26.0
2018-07-24,21.0
2018-07-25,27.0
2018-07-26,26.0
2018-07-27,26.0
2018-07-28,15.0
2018-07-29,13.0
2018-07-30,27.0
2018-07-31,28.0
2018-08-01,24.0
2018-08-02,30.0
2018-08-03,24.0
2018-08-04,19.0
2018-08-05,17.0
2018-08-06,29.0
2018-08-07,31.0
2018-08-08,26.0
2018-08-09,30.0
2018-08-10,21.0
2018-08-11,14.0
2018-08-12,15.0
2018-08-13,27.0
2018-08-14,24.0
2018-08-15,26.0
2018-08-16,29.0
2018-08-17,27.0
2018-08-18,15.0
2018-08-19,21.0
2018-08-20,26.0
2018-08-21,27.0
2018-08-22,32.0
2018-08-23,28.0
2018-08-24,21.0
2018-08-25,13.0
2018-08-26,16.0
2018-08-27,29.0
2018-08-28,36.0
2018-08-29,36.0
2018-08-30,35.0
2018-08-31,30.0
2018-09-01,13.0
2018-09-02,13.0
2018-09-03,26.0
2018-09-04,28.0
2018-09-05,26.0
2018-09-06,40.0
2018-09-07,30.0
2018-09-08,17.0
2018-09-09,24.0
2018-09-10,33.0
2018-09-11,40.0
2018-09-12,44.0
2018-09-13,31.0
2018-09-14,30.0
2018-09-15,19.0
2018-09-16,23.0
2018-09-17,38.0
2018-09-18,41.0
2018-09-19,39.0
2018-09-20,34.0
2018-09-21,34.0
2018-09-22,25.0
2018-09-23,23.0
2018-09-24,35.0
2018-09-25,42.0
2018-09-26,36.0
2018-09-27,34.0
2018-09-28,27.0
2018-09-29,17.0
2018-09-30,21.0
2018-10-01,32.0
2018-10-02,30.0
2018-10-03,43.0
2018-10-04,36.0
2018-10-05,27.0
2018-10-06,17.0
2018-10-07,25.0
2018-10-08,32.0
2018-10-09,39.0
2018-10-10,49.0
2018-10-11,41.0
2018-10-12,34.0
2018-10-13,16.0
2018-10-14,29.0
2018-10-15,41.0
2018-10-16,38.0
2018-10-17,56.0
2018-10-18,40.0
2018-10-19,39.0
2018-10-20,20.0
2018-10-21,19.0
2018-10-22,44.0
2018-10-23,41.0
2018-10-24,39.0
2018-10-25,44.0
2018-10-26,32.0
2018-10-27,22.0
2018-10-28,23.0
2018-10-29,39.0
2018-10-30,44.0
2018-10-31,43.0
2018-11-01,40.0
2018-11-02,42.0
2018-11-03,19.0
2018-11-04,21.0
2018-11-05,44.0
2018-11-06,36.0
2018-11-07,47.0
2018-11-08,45.0
2018-11-09,30.0
2018-11-10,21.0
2018-11-11,23.0
2018-11-12,43.0
2018-11-13,44.0
2018-11-14,49.0
2018-11-15,45.0
2018-11-16,37.0
2018-11-17,16.0
2018-11-18,22.0
2018-11-19,44.0
2018-11-20,34.0
2018-11-21,39.0
2018-11-22,29.0
2018-11-23,30.0
2018-11-24,23.0
2018-11-25,33.0
2018-11-26,47.0
2018-11-27,49.0
2018-11-28,43.0
2018-11-29,49.0
2018-11-30,43.0
2018-12-01,22.0
2018-12-02,30.0
2018-12-03,48.0
2018-12-04,43.0
2018-12-05,51.0
2018-12-06,47.0
2018-12-07,39.0
2018-12-08,22.0
2018-12-09,23.0
2018-12-10,48.0
2018-12-11,44.0
2018-12-12,45.0
2018-12-13,41.0
2018-12-14,38.0
2018-12-15,21.0
2018-12-16,25.0
2018-12-17,47.0
2018-12-18,41.0
2018-12-19,38.0
2018-12-20,32.0
2018-12-21,25.0
2018-12-22,12.0
2018-12-23,16.0
2018-12-24,15.0
2018-12-25,18.0
2018-12-26,19.0
2018-12-27,12.0
2018-12-28,17.0
2018-12-29,15.0
2018-12-30,14.0
2018-12-31,15.0
2019-01-01,25.0
2019-01-02,25.0
2019-01-03,35.0
2019-01-04,37.0
2019-01-05,19.0
2019-01-06,25.0
2019-01-07,36.0
2019-01-08,49.0
2019-01-09,47.0
2019-01-10,47.0
2019-01-11,38.0
2019-01-12,16.0
2019-01-13,22.0
2019-01-14,40.0
2019-01-15,49.0
2019-01-16,45.0
2019-01-17,43.0
2019-01-18,35.0
2019-01-19,19.0
2019-01-20,27.0
2019-01-21,33.0
2019-01-22,45.0
2019-01-23,38.0
2019-01-24,49.0
2019-01-25,36.0
2019-01-26,21.0
2019-01-27,40.0
2019-01-28,46.0
2019-01-29,47.0
2019-01-30,40.0
2019-01-31,47.0
2019-02-01,40.0
2019-02-02,18.0
2019-02-03,25.0
2019-02-04,43.0
2019-02-05,39.0
2019-02-06,44.0
2019-02-07,47.0
2019-02-08,40.0
2019-02-09,19.0
2019-02-10,26.0
2019-02-11,46.0
2019-02-12,44.0
2019-02-13,53.0
2019-02-14,48.0
2019-02-15,36.0
2019-02-16,27.0
2019-02-17,31.0
2019-02-18,39.0
2019-02-19,43.0
2019-02-20,45.0
2019-02-21,45.0
2019-02-22,36.0
2019-02-23,22.0
2019-02-24,27.0
2019-02-25,47.0
2019-02-26,47.0
2019-02-27,51.0
2019-02-28,54.0
2019-03-01,41.0
2019-03-02,21.0
2019-03-03,30.0
2019-03-04,49.0
2019-03-05,54.0
2019-03-06,58.0
2019-03-07,51.0
2019-03-08,45.0
2019-03-09,22.0
2019-03-10,27.0
2019-03-11,49.0
2019-03-12,49.0
2019-03-13,46.0
2019-03-14,48.0
2019-03-15,35.0
2019-03-16,21.0
2019-03-17,21.0
2019-03-18,41.0
2019-03-19,51.0
2019-03-20,46.0
2019-03-21,40.0
2019-03-22,40.0
2019-03-23,21.0
2019-03-24,22.0
2019-03-25,41.0
2019-03-26,49.0
2019-03-27,56.0
2019-03-28,51.0
2019-03-29,42.0
2019-03-30,20.0
2019-03-31,26.0
2019-04-01,40.0
2019-04-02,45.0
2019-04-03,47.0
2019-04-04,47.0
2019-04-05,38.0
2019-04-06,27.0
2019-04-07,27.0
2019-04-08,45.0
2019-04-09,45.0
2019-04-10,50.0
2019-04-11,45.0
2019-04-12,39.0
2019-04-13,21.0
2019-04-14,26.0
2019-04-15,40.0
2019-04-16,40.0
2019-04-17,40.0
2019-04-18,47.0
2019-04-19,31.0
2019-04-20,27.0
2019-04-21,34.0
2019-04-22,37.0
2019-04-23,43.0
2019-04-24,51.0
2019-04-25,57.0
2019-04-26,42.0
2019-04-27,25.0
2019-04-28,28.0
2019-04-29,53.0
2019-04-30,58.0
2019-05-01,47.0
2019-05-02,60.0
2019-05-03,58.0
2019-05-04,23.0
2019-05-05,24.0
2019-05-06,51.0
2019-05-07,49.0
2019-05-08,51.0
2019-05-09,58.0
2019-05-10,49.0
2019-05-11,29.0
2019-05-12,19.0
2019-05-13,51.0
2019-05-14,56.0
2019-05-15,58.0
2019-05-16,57.0
2019-05-17,44.0
2019-05-18,25.0
2019-05-19,26.0
2019-05-20,54.0
2019-05-21,51.0
2019-05-22,51.0
2019-05-23,49.0
2019-05-24,41.0
2019-05-25,25.0
2019-05-26,25.0
2019-05-27,32.0
2019-05-28,54.0
2019-05-29,46.0
2019-05-30,43.0
2019-05-31,38.0
2019-06-01,27.0
2019-06-02,28.0
2019-06-03,38.0
2019-06-04,50.0
2019-06-05,43.0
2019-06-06,46.0
2019-06-07,39.0
2019-06-08,24.0
2019-06-09,32.0
2019-06-10,39.0
2019-06-11,47.0
2019-06-12,41.0
2019-06-13,39.0
2019-06-14,43.0
2019-06-15,27.0
2019-06-16,26.0
2019-06-17,44.0
2019-06-18,38.0
2019-06-19,43.0
2019-06-20,42.0
2019-06-21,34.0
2019-06-22,18.0
2019-06-23,21.0
2019-06-24,35.0
2019-06-25,40.0
2019-06-26,38.0
2019-06-27,46.0
2019-06-28,34.0
2019-06-29,21.0
2019-06-30,38.0
2019-07-01,43.0
2019-07-02,39.0
2019-07-03,29.0
2019-07-04,30.0
2019-07-05,29.0
2019-07-06,26.0
2019-07-07,24.0
2019-07-08,38.0
2019-07-09,41.0
2019-07-10,34.0
2019-07-11,35.0
2019-07-12,27.0
2019-07-13,21.0
2019-07-14,23.0
2019-07-15,37.0
2019-07-16,35.0
2019-07-17,34.0
2019-07-18,38.0
2019-07-19,29.0
2019-07-20,25.0
2019-07-21,23.0
2019-07-22,30.0
2019-07-23,36.0
2019-07-24,39.0
2019-07-25,38.0
2019-07-26,28.0
2019-07-27,18.0
2019-07-28,30.0
2019-07-29,41.0
2019-07-30,34.0
2019-07-31,34.0
2019-08-01,36.0
2019-08-02,27.0
2019-08-03,19.0
2019-08-04,27.0
2019-08-05,34.0
2019-08-06,40.0
2019-08-07,34.0
2019-08-08,36.0
2019-08-09,28.0
2019-08-10,17.0
2019-08-11,25.0
2019-08-12,36.0
2019-08-13,38.0
2019-08-14,37.0
2019-08-15,34.0
2019-08-16,31.0
2019-08-17,20.0
2019-08-18,25.0
2019-08-19,36.0
2019-08-20,45.0
2019-08-21,38.0
2019-08-22,36.0
2019-08-23,48.0
2019-08-24,21.0
2019-08-25,23.0
2019-08-26,44.0
2019-08-27,52.0
2019-08-28,38.0
2019-08-29,45.0
2019-08-30,38.0
2019-08-31,21.0
2019-09-01,24.0
2019-09-02,33.0
2019-09-03,45.0
2019-09-04,39.0
2019-09-05,47.0
2019-09-06,38.0
2019-09-07,21.0
2019-09-08,38.0
2019-09-09,52.0
2019-09-10,43.0
2019-09-11,46.0
2019-09-12,43.0
2019-09-13,39.0
2019-09-14,19.0
2019-09-15,35.0
2019-09-16,56.0
2019-09-17,54.0
2019-09-18,49.0
2019-09-19,49.0
2019-09-20,45.0
2019-09-21,37.0
2019-09-22,36.0
2019-09-23,41.0
2019-09-24,58.0
2019-09-25,54.0
2019-09-26,58.0
2019-09-27,37.0
2019-09-28,24.0
2019-09-29,33.0
2019-09-30,46.0
2019-10-01,45.0
2019-10-02,56.0
2019-10-03,48.0
2019-10-04,40.0
2019-10-05,19.0
2019-10-06,29.0
2019-10-07,51.0
2019-10-08,44.0
2019-10-09,52.0
2019-10-10,49.0
2019-10-11,43.0
2019-10-12,32.0
2019-10-13,36.0
2019-10-14,49.0
2019-10-15,49.0
2019-10-16,47.0
2019-10-17,52.0
2019-10-18,45.0
2019-10-19,27.0
2019-10-20,34.0
2019-10-21,53.0
2019-10-22,58.0
2019-10-23,52.0
2019-10-24,51.0
2019-10-25,43.0
2019-10-26,27.0
2019-10-27,24.0
2019-10-28,44.0
2019-10-29,45.0
2019-10-30,47.0
2019-10-31,49.0
2019-11-01,41.0
2019-11-02,27.0
2019-11-03,35.0
2019-11-04,51.0
2019-11-05,53.0
2019-11-06,63.0
2019-11-07,62.0
2019-11-08,42.0
2019-11-09,27.0
2019-11-10,37.0
2019-11-11,49.0
2019-11-12,52.0
2019-11-13,69.0
2019-11-14,52.0
2019-11-15,43.0
2019-11-16,23.0
2019-11-17,39.0
2019-11-18,51.0
2019-11-19,65.0
2019-11-20,67.0
2019-11-21,60.0
2019-11-22,51.0
2019-11-23,26.0
2019-11-24,38.0
2019-11-25,49.0
2019-11-26,51.0
2019-11-27,47.0
2019-11-28,34.0
2019-11-29,25.0
2019-11-30,30.0
2019-12-01,33.0
2019-12-02,49.0
2019-12-03,56.0
2019-12-04,60.0
2019-12-05,58.0
2019-12-06,48.0
2019-12-07,23.0
2019-12-08,27.0
2019-12-09,59.0
2019-12-10,53.0
2019-12-11,49.0
2019-12-12,58.0
2019-12-13,51.0
2019-12-14,26.0
2019-12-15,27.0
2019-12-16,43.0
2019-12-17,52.0
2019-12-18,44.0
2019-12-19,45.0
2019-12-20,31.0
2019-12-21,16.0
2019-12-22,17.0
2019-12-23,31.0
2019-12-24,18.0
2019-12-25,10.0
2019-12-26,11.0
2019-12-27,14.0
2019-12-28,11.0
2019-12-29,15.0
2019-12-30,14.0
2019-12-31,15.0
2020-01-01,12.0
2020-01-02,16.0
2020-01-03,19.0
2020-01-04,15.0
2020-01-05,17.0
2020-01-06,25.0
2020-01-07,28.0
2020-01-08,26.0
2020-01-09,27.0
2020-01-10,23.0
2020-01-11,15.0
2020-01-12,16.0
2020-01-13,30.0
2020-01-14,30.0
2020-01-15,27.0
2020-01-16,27.0
2020-01-17,27.0
2020-01-18,15.0
2020-01-19,17.0
2020-01-20,27.0
2020-01-21,27.0
2020-01-22,33.0
2020-01-23,27.0
2020-01-24,26.0
2020-01-25,11.0
2020-01-26,17.0
2020-01-27,27.0
2020-01-28,27.0
2020-01-29,28.0
2020-01-30,35.0
2020-01-31,26.0
2020-02-01,16.0
2020-02-02,17.0
2020-02-03,33.0
2020-02-04,35.0
2020-02-05,32.0
2020-02-06,30.0
2020-02-07,27.0
2020-02-08,19.0
2020-02-09,19.0
2020-02-10,32.0
2020-02-11,32.0
2020-02-12,33.0
2020-02-13,27.0
2020-02-14,21.0
2020-02-15,15.0
2020-02-16,17.0
2020-02-17,26.0
2020-02-18,33.0
2020-02-19,34.0
2020-02-20,32.0
2020-02-21,28.0
2020-02-22,19.0
2020-02-23,23.0
2020-02-24,32.0
2020-02-25,36.0
2020-02-26,31.0
2020-02-27,32.0
2020-02-28,26.0
2020-02-29,14.0
2020-03-01,19.0
2020-03-02,27.0
2020-03-03,31.0
2020-03-04,30.0
2020-03-05,32.0
2020-03-06,26.0
2020-03-07,15.0
2020-03-08,16.0
2020-03-09,30.0
2020-03-10,29.0
2020-03-11,27.0
2020-03-12,25.0
2020-03-13,21.0
2020-03-14,12.0
2020-03-15,14.0
2020-03-16,20.0
2020-03-17,23.0
2020-03-18,21.0
2020-03-19,23.0
2020-03-20,17.0
2020-03-21,12.0
2020-03-22,12.0
2020-03-23,20.0
2020-03-24,24.0
2020-03-25,23.0
2020-03-26,25.0
2020-03-27,23.0
2020-03-28,14.0
2020-03-29,12.0
2020-03-30,26.0
2020-03-31,26.0
2020-04-01,25.0
2020-04-02,25.0
2020-04-03,26.0
2020-04-04,19.0
2020-04-05,19.0
2020-04-06,27.0
2020-04-07,23.0
2020-04-08,23.0
2020-04-09,26.0
2020-04-10,21.0
2020-04-11,16.0
2020-04-12,14.0
2020-04-13,23.0
2020-04-14,24.0
2020-04-15,27.0
2020-04-16,26.0
2020-04-17,26.0
2020-04-18,19.0
2020-04-19,19.0
2020-04-20,32.0
2020-04-21,32.0
2020-04-22,34.0
2020-04-23,36.0
2020-04-24,28.0
2020-04-25,19.0
2020-04-26,22.0
2020-04-27,32.0
2020-04-28,33.0
2020-04-29,37.0
2020-04-30,35.0
2020-05-01,32.0
2020-05-02,15.0
2020-05-03,19.0
2020-05-04,30.0
2020-05-05,33.0
2020-05-06,34.0
2020-05-07,32.0
2020-05-08,30.0
2020-05-09,16.0
2020-05-10,17.0
2020-05-11,32.0
2020-05-12,36.0
2020-05-13,35.0
2020-05-14,33.0
2020-05-15,32.0
2020-05-16,16.0
2020-05-17,21.0
2020-05-18,33.0
2020-05-19,29.0
2020-05-20,32.0
2020-05-21,32.0
2020-05-22,25.0
2020-05-23,16.0
2020-05-24,15.0
2020-05-25,19.0
2020-05-26,24.0
2020-05-27,27.0
2020-05-28,26.0
2020-05-29,25.0
2020-05-30,15.0
2020-05-31,19.0
2020-06-01,23.0
2020-06-02,25.0
2020-06-03,28.0
2020-06-04,29.0
2020-06-05,26.0
2020-06-06,15.0
2020-06-07,17.0
2020-06-08,24.0
2020-06-09,28.0
2020-06-10,27.0
2020-06-11,25.0
2020-06-12,19.0
2020-06-13,18.0
2020-06-14,14.0
2020-06-15,21.0
2020-06-16,21.0
2020-06-17,19.0
2020-06-18,27.0
2020-06-19,18.0
2020-06-20,12.0
2020-06-21,15.0
2020-06-22,23.0
2020-06-23,21.0
2020-06-24,26.0
2020-06-25,23.0
2020-06-26,22.0
2020-06-27,15.0
2020-06-28,14.0
2020-06-29,19.0
2020-06-30,19.0
2020-07-01,21.0
2020-07-02,16.0
2020-07-03,17.0
2020-07-04,12.0
2020-07-05,12.0
2020-07-06,21.0
2020-07-07,19.0
2020-07-08,23.0
2020-07-09,19.0
2020-07-10,22.0
2020-07-11,12.0
2020-07-12,15.0
2020-07-13,21.0
2020-07-14,21.0
2020-07-15,17.0
2020-07-16,21.0
2020-07-17,19.0
2020-07-18,12.0
2020-07-19,15.0
2020-07-20,23.0
2020-07-21,21.0
2020-07-22,21.0
2020-07-23,23.0
2020-07-24,17.0
2020-07-25,12.0
2020-07-26,15.0
2020-07-27,21.0
2020-07-28,22.0
2020-07-29,25.0
2020-07-30,21.0
2020-07-31,16.0
2020-08-01,14.0
2020-08-02,13.0
2020-08-03,16.0
2020-08-04,22.0
2020-08-05,22.0
2020-08-06,23.0
2020-08-07,19.0
2020-08-08,12.0
2020-08-09,11.0
2020-08-10,25.0
2020-08-11,30.0
2020-08-12,28.0
2020-08-13,27.0
2020-08-14,27.0
2020-08-15,19.0
2020-08-16,21.0
2020-08-17,32.0
2020-08-18,36.0
2020-08-19,34.0
2020-08-20,36.0
2020-08-21,37.0
2020-08-22,19.0
2020-08-23,19.0
2020-08-24,38.0
2020-08-25,35.0
2020-08-26,35.0
2020-08-27,38.0
2020-08-28,34.0
2020-08-29,20.0
2020-08-30,19.0
2020-08-31,37.0
2020-09-01,36.0
2020-09-02,40.0
2020-09-03,38.0
2020-09-04,34.0
2020-09-05,24.0
2020-09-06,26.0
2020-09-07,33.0
2020-09-08,36.0
2020-09-09,39.0
2020-09-10,42.0
2020-09-11,46.0
2020-09-12,30.0
2020-09-13,29.0
2020-09-14,45.0
2020-09-15,45.0
2020-09-16,46.0
2020-09-17,45.0
2020-09-18,43.0
2020-09-19,23.0
2020-09-20,23.0
2020-09-21,43.0
2020-09-22,45.0
2020-09-23,47.0
2020-09-24,43.0
2020-09-25,38.0
2020-09-26,29.0
2020-09-27,13.0
2020-09-28,42.0
2020-09-29,48.0
2020-09-30,43.0
2020-10-01,40.0
2020-10-02,36.0
2020-10-03,25.0
2020-10-04,23.0
2020-10-05,47.0
2020-10-06,47.0
2020-10-07,51.0
2020-10-08,47.0
2020-10-09,37.0
2020-10-10,28.0
2020-10-11,25.0
2020-10-12,58.0
2020-10-13,45.0
2020-10-14,47.0
2020-10-15,45.0
2020-10-16,38.0
2020-10-17,21.0
2020-10-18,23.0
2020-10-19,40.0
2020-10-20,41.0
2020-10-21,38.0
2020-10-22,37.0
2020-10-23,38.0
2020-10-24,27.0
2020-10-25,21.0
2020-10-26,36.0
2020-10-27,43.0
2020-10-28,36.0
2020-10-29,40.0
2020-10-30,30.0
2020-10-31,21.0
2020-11-01,24.0
2020-11-02,45.0
2020-11-03,38.0
2020-11-04,36.0
2020-11-05,43.0
2020-11-06,36.0
2020-11-07,27.0
2020-11-08,27.0
2020-11-09,45.0
2020-11-10,42.0
2020-11-11,43.0
2020-11-12,44.0
2020-11-13,38.0
2020-11-14,17.0
2020-11-15,27.0
2020-11-16,43.0
2020-11-17,47.0
2020-11-18,51.0
2020-11-19,39.0
2020-11-20,40.0
2020-11-21,20.0
2020-11-22,23.0
2020-11-23,41.0
2020-11-24,39.0
2020-11-25,38.0
2020-11-26,31.0
2020-11-27,27.0
2020-11-28,31.0
2020-11-29,25.0
2020-11-30,44.0
2020-12-01,46.0
2020-12-02,47.0
2020-12-03,45.0
2020-12-04,41.0
2020-12-05,25.0
2020-12-06,21.0
2020-12-07,39.0
2020-12-08,42.0
2020-12-09,43.0
2020-12-10,46.0
2020-12-11,43.0
2020-12-12,29.0
2020-12-13,27.0
2020-12-14,45.0
2020-12-15,51.0
2020-12-16,38.0
2020-12-17,42.0
2020-12-18,39.0
2020-12-19,25.0
2020-12-20,19.0
2020-12-21,28.0
2020-12-22,31.0
2020-12-23,31.0
2020-12-24,23.0
2020-12-25,19.0
2020-12-26,19.0
2020-12-27,16.0
2020-12-28,23.0
2020-12-29,25.0
2020-12-30,24.0
2020-12-31,19.0
2021-01-01,15.0
2021-01-02,16.0
2021-01-03,27.0
2021-01-04,34.0
2021-01-05,41.0
2021-01-06,47.0
2021-01-07,44.0
2021-01-08,47.0
2021-01-09,26.0
2021-01-10,27.0
2021-01-11,41.0
2021-01-12,48.0
2021-01-13,45.0
2021-01-14,43.0
2021-01-15,38.0
2021-01-16,21.0
2021-01-17,26.0
2021-01-18,36.0
2021-01-19,45.0
2021-01-20,46.0
2021-01-21,53.0
2021-01-22,45.0
2021-01-23,30.0
2021-01-24,27.0
2021-01-25,48.0
2021-01-26,45.0
2021-01-27,54.0
2021-01-28,51.0
2021-01-29,45.0
2021-01-30,26.0
2021-01-31,27.0
2021-02-01,51.0
2021-02-02,51.0
2021-02-03,62.0
2021-02-04,56.0
2021-02-05,43.0
2021-02-06,30.0
2021-02-07,30.0
2021-02-08,45.0
2021-02-09,53.0
2021-02-10,51.0
2021-02-11,45.0
2021-02-12,40.0
2021-02-13,27.0
2021-02-14,27.0
2021-02-15,38.0
2021-02-16,45.0
2021-02-17,58.0
2021-02-18,45.0
2021-02-19,51.0
2021-02-20,27.0
2021-02-21,30.0
2021-02-22,51.0
2021-02-23,48.0
2021-02-24,49.0
2021-02-25,50.0
2021-02-26,46.0
2021-02-27,27.0
2021-02-28,30.0
2021-03-01,46.0
2021-03-02,47.0
2021-03-03,53.0
2021-03-04,47.0
2021-03-05,42.0
2021-03-06,23.0
2021-03-07,27.0
2021-03-08,47.0
2021-03-09,40.0
2021-03-10,47.0
2021-03-11,45.0
2021-03-12,40.0
2021-03-13,27.0
2021-03-14,27.0
2021-03-15,58.0
2021-03-16,46.0
2021-03-17,43.0
2021-03-18,43.0
2021-03-19,44.0
2021-03-20,23.0
2021-03-21,27.0
2021-03-22,40.0
2021-03-23,45.0
2021-03-24,45.0
2021-03-25,45.0
2021-03-26,31.0
2021-03-27,23.0
